date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_call_prev_open,atm_call_prev_close,atm_call_prev_volume,atm_call_prev_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,atm_put_prev_open,atm_put_prev_close,atm_put_prev_volume,atm_put_prev_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_call_prev_open,plus_1_call_prev_close,plus_1_call_prev_volume,plus_1_call_prev_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_1_put_prev_open,plus_1_put_prev_close,plus_1_put_prev_volume,plus_1_put_prev_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_call_prev_open,plus_2_call_prev_close,plus_2_call_prev_volume,plus_2_call_prev_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_2_put_prev_open,plus_2_put_prev_close,plus_2_put_prev_volume,plus_2_put_prev_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_call_prev_open,plus_3_call_prev_close,plus_3_call_prev_volume,plus_3_call_prev_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,plus_3_put_prev_open,plus_3_put_prev_close,plus_3_put_prev_volume,plus_3_put_prev_vwap,plus_4_strike,plus_4_call_ticker,plus_4_call_open,plus_4_call_high,plus_4_call_low,plus_4_call_close,plus_4_call_volume,plus_4_call_vwap,plus_4_call_prev_open,plus_4_call_prev_close,plus_4_call_prev_volume,plus_4_call_prev_vwap,plus_4_put_ticker,plus_4_put_open,plus_4_put_high,plus_4_put_low,plus_4_put_close,plus_4_put_volume,plus_4_put_vwap,plus_4_put_prev_open,plus_4_put_prev_close,plus_4_put_prev_volume,plus_4_put_prev_vwap,plus_5_strike,plus_5_call_ticker,plus_5_call_open,plus_5_call_high,plus_5_call_low,plus_5_call_close,plus_5_call_volume,plus_5_call_vwap,plus_5_call_prev_open,plus_5_call_prev_close,plus_5_call_prev_volume,plus_5_call_prev_vwap,plus_5_put_ticker,plus_5_put_open,plus_5_put_high,plus_5_put_low,plus_5_put_close,plus_5_put_volume,plus_5_put_vwap,plus_5_put_prev_open,plus_5_put_prev_close,plus_5_put_prev_volume,plus_5_put_prev_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_call_prev_open,minus_1_call_prev_close,minus_1_call_prev_volume,minus_1_call_prev_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_1_put_prev_open,minus_1_put_prev_close,minus_1_put_prev_volume,minus_1_put_prev_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_call_prev_open,minus_2_call_prev_close,minus_2_call_prev_volume,minus_2_call_prev_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap,minus_2_put_prev_open,minus_2_put_prev_close,minus_2_put_prev_volume,minus_2_put_prev_vwap,minus_3_strike,minus_3_call_ticker,minus_3_call_open,minus_3_call_high,minus_3_call_low,minus_3_call_close,minus_3_call_volume,minus_3_call_vwap,minus_3_call_prev_open,minus_3_call_prev_close,minus_3_call_prev_volume,minus_3_call_prev_vwap,minus_3_put_ticker,minus_3_put_open,minus_3_put_high,minus_3_put_low,minus_3_put_close,minus_3_put_volume,minus_3_put_vwap,minus_3_put_prev_open,minus_3_put_prev_close,minus_3_put_prev_volume,minus_3_put_prev_vwap
2024-12-10,605.37,605.8,602.13,602.8,604.68,37234515.0,2024-12-10,605,O:SPY241210C00605000,1.01,1.05,0.01,0.01,561502,0.4285,3.12,0.74,83357,1.1915,O:SPY241210P00605000,0.71,2.99,0.37,1.75,318893,0.7867,0.46,1.44,129416,0.9941,607,O:SPY241210C00607000,0.22,0.22,0.01,0.01,128543,0.0916,1.84,0.21,109001.0,0.6424,O:SPY241210P00607000,1.9,4.82,1.47,3.75,16108,2.2671,0.99,2.87,70466.0,1.43,609,O:SPY241210C00609000,0.03,0.03,0.01,0.01,19724.0,0.0208,0.76,0.04,39514.0,0.2561,O:SPY241210P00609000,4.15,6.48,3.39,5.98,254.0,4.8367,1.94,4.69,4675.0,2.976,611,O:SPY241210C00611000,0.01,0.02,0.01,0.01,5026.0,0.0107,0.23,0.02,12773.0,0.0754,O:SPY241210P00611000,6.04,8.4,5.6,8.28,1102.0,5.7481,3.4,6.86,1484.0,4.4745,613,O:SPY241210C00613000,0.01,0.01,0.01,0.01,481.0,0.01,0.05,0.02,2861.0,0.0267,O:SPY241210P00613000,7.56,9.8,7.56,9.75,13.0,8.6746,6.05,8.66,52.0,7.994,615,O:SPY241210C00615000,0.01,0.01,0.01,0.01,120.0,0.01,0.02,0.01,1545.0,0.0159,O:SPY241210P00615000,10.23,12.05,9.36,11.75,21.0,10.62,9.05,11.06,57.0,10.4388,603,O:SPY241210C00603000,2.51,2.79,0.02,0.35,164141,0.57,4.89,1.93,5580,2.417,O:SPY241210P00603000,0.22,0.91,0.01,0.01,367797,0.2274,0.24,0.6,46151,0.4738,601,O:SPY241210C00601000,4.33,4.68,1.33,2.17,3322,2.3269,6.43,3.59,824,4.4003,O:SPY241210P00601000,0.09,0.14,0.01,0.01,93387,0.0476,0.12,0.25,24338,0.2118,599,O:SPY241210C00599000,5.93,6.62,3.46,4.03,371,5.4997,8.82,5.42,60,6.531,O:SPY241210P00599000,0.03,0.05,0.01,0.01,12468,0.0209,0.08,0.1,11609,0.0969
2024-12-11,605.78,608.435,605.5,607.46,602.8,28631073.0,2024-12-11,603,O:SPY241211C00603000,2.99,5.38,2.74,4.1,7768,3.5622,2.86,1.64,41680,1.5428,O:SPY241211P00603000,0.25,0.29,0.01,0.01,76744,0.0887,0.8,1.21,92024,1.0688,605,O:SPY241211C00605000,1.43,3.42,1.23,2.13,41692,1.8644,1.89,0.7,98118.0,1.1522,O:SPY241211P00605000,0.69,0.77,0.01,0.01,272366,0.2228,1.48,2.29,52074.0,1.6917,607,O:SPY241211C00607000,0.45,1.52,0.13,0.16,338738.0,0.6694,0.94,0.24,50855.0,0.4924,O:SPY241211P00607000,1.67,1.86,0.02,0.04,413756.0,0.3601,2.57,3.81,5997.0,2.9812,609,O:SPY241211C00609000,0.14,0.24,0.01,0.01,268570.0,0.094,0.38,0.06,20751.0,0.1814,O:SPY241211P00609000,3.39,3.57,0.8,1.8,62611.0,1.2225,4.42,5.62,389.0,4.7253,611,O:SPY241211C00611000,0.03,0.04,0.01,0.01,22683.0,0.0162,0.12,0.03,10965.0,0.0593,O:SPY241211P00611000,5.12,5.12,2.5,3.37,286.0,3.3928,6.11,7.76,184.0,6.2316,613,O:SPY241211C00613000,0.01,0.02,0.01,0.01,7035.0,0.0106,0.04,0.02,3433.0,0.0245,O:SPY241211P00613000,6.51,6.51,5.0,5.22,9.0,5.3878,7.69,9.75,12.0,9.5767,601,O:SPY241211C00601000,4.81,7.48,3.94,6.08,3467,5.2419,4.64,3.02,5024,2.7453,O:SPY241211P00601000,0.13,0.13,0.01,0.01,19793,0.049,0.4,0.6,29563,0.608,599,O:SPY241211C00599000,6.73,9.12,6.58,8.2,119,7.7494,6.15,4.43,256,4.5294,O:SPY241211P00599000,0.04,0.06,0.01,0.01,17978,0.022,0.2,0.3,37224,0.254,597,O:SPY241211C00597000,8.54,11.03,8.54,10.1,96,9.7258,7.9,5.81,153,7.428,O:SPY241211P00597000,0.04,0.04,0.01,0.01,6119,0.0167,0.1,0.15,19970,0.1125
2024-12-12,606.58,607.16,604.33,604.33,607.46,31523812.0,2024-12-12,607,O:SPY241212C00607000,0.67,0.74,0.01,0.01,517436,0.359,0.98,1.18,69297,1.3804,O:SPY241212P00607000,1.08,2.99,0.58,2.92,216197,1.0055,2.14,0.96,90697,0.9455,609,O:SPY241212C00609000,0.14,0.14,0.01,0.01,123042,0.0586,0.37,0.38,63679.0,0.6354,O:SPY241212P00609000,2.51,4.95,1.98,4.91,5533,2.9731,3.73,2.15,13594.0,1.8026,611,O:SPY241212C00611000,0.03,0.06,0.01,0.01,17203.0,0.017,0.13,0.08,47087.0,0.1725,O:SPY241212P00611000,4.55,6.5,3.99,6.5,1451.0,4.8961,5.55,3.89,1183.0,3.4354,613,O:SPY241212C00613000,0.01,0.02,0.01,0.01,5518.0,0.0101,0.05,0.02,7671.0,0.0444,O:SPY241212P00613000,6.4,7.29,6.4,7.14,5.0,7.03,7.48,5.56,40.0,5.5008,615,O:SPY241212C00615000,0.01,0.01,0.01,0.01,197.0,0.01,0.03,0.01,4477.0,0.0193,O:SPY241212P00615000,7.99,10.42,7.89,10.42,19.0,9.7832,9.41,6.71,3.0,7.6433,617,O:SPY241212C00617000,0.01,0.01,0.01,0.01,176.0,0.01,0.02,0.01,225.0,0.017,O:SPY241212P00617000,10.63,11.83,10.63,11.83,5.0,11.194,10.41,9.04,4.0,9.5925,605,O:SPY241212C00605000,1.95,2.27,0.08,0.08,208484,0.7573,2.01,2.57,12571,2.5969,O:SPY241212P00605000,0.36,1.07,0.1,1.0,527597,0.3829,1.17,0.38,67161,0.5283,603,O:SPY241212C00603000,3.7,4.16,1.07,1.16,4283,2.7207,3.4,4.33,11648,3.8132,O:SPY241212P00603000,0.11,0.22,0.01,0.09,183898,0.0685,0.62,0.15,24901,0.2297,601,O:SPY241212C00601000,5.57,6.13,3.02,3.02,422,5.0174,5.17,6.22,380,5.9819,O:SPY241212P00601000,0.05,0.07,0.01,0.01,37881,0.0311,0.34,0.08,6205,0.1414
2024-12-13,606.4,607.13,602.81,604.21,604.33,35851730.0,2024-12-13,604,O:SPY241213C00604000,2.6,3.21,0.01,0.01,427717,0.5564,3.34,1.44,10150,2.0662,O:SPY241213P00604000,0.22,1.37,0.03,0.23,447315,0.5033,0.51,1.08,79372,0.7074,606,O:SPY241213C00606000,1.06,1.5,0.01,0.01,410201,0.3549,1.91,0.54,112493.0,1.2324,O:SPY241213P00606000,0.73,3.21,0.39,2.14,202601,0.9943,1.02,2.16,161892.0,1.2334,608,O:SPY241213C00608000,0.25,0.38,0.01,0.01,165278.0,0.1592,0.87,0.16,87332.0,0.62,O:SPY241213P00608000,1.94,5.08,1.27,4.1,10778.0,2.4095,2.0,4.0,11782.0,2.3184,610,O:SPY241213C00610000,0.03,0.05,0.01,0.01,39732.0,0.0291,0.31,0.04,76096.0,0.1894,O:SPY241213P00610000,3.86,7.11,2.97,6.13,776.0,4.8066,3.57,5.6,2621.0,3.9308,612,O:SPY241213C00612000,0.01,0.02,0.01,0.01,9281.0,0.0102,0.11,0.02,11936.0,0.0519,O:SPY241213P00612000,5.84,8.8,4.96,7.75,371.0,7.1908,5.35,7.8,107.0,6.1112,614,O:SPY241213C00614000,0.01,0.01,0.01,0.01,583.0,0.01,0.03,0.01,3039.0,0.0208,O:SPY241213P00614000,7.66,8.06,7.66,8.06,2.0,7.86,7.46,8.3,42.0,7.8886,602,O:SPY241213C00602000,4.31,5.1,1.14,1.98,12844,2.0513,5.14,2.83,1442,4.0942,O:SPY241213P00602000,0.07,0.41,0.01,0.01,172203,0.16,0.26,0.46,56915,0.3143,600,O:SPY241213C00600000,6.1,7.14,2.89,3.73,5035,4.8286,6.91,4.61,1407,5.8532,O:SPY241213P00600000,0.06,0.12,0.01,0.01,84017,0.0534,0.2,0.22,37156,0.1618,598,O:SPY241213C00598000,8.46,9.07,4.84,5.99,441,6.3287,8.63,6.41,919,7.4766,O:SPY241213P00598000,0.03,0.05,0.01,0.01,17637,0.0268,0.11,0.09,12286,0.0865
2024-12-16,606.0,607.7795,605.21,606.79,604.21,43658879.0,2024-12-16,604,O:SPY241216C00604000,2.18,3.79,1.55,2.69,23075,2.4954,3.09,1.04,143172,1.3628,O:SPY241216P00604000,0.26,0.32,0.01,0.01,132828,0.1282,0.68,1.2,89447,1.1704,606,O:SPY241216C00606000,0.79,1.8,0.25,0.38,252857,0.9027,1.7,0.32,76713.0,0.7549,O:SPY241216P00606000,0.79,1.15,0.01,0.01,458154,0.3484,1.23,2.42,32378.0,1.6426,608,O:SPY241216C00608000,0.26,0.26,0.01,0.01,421484.0,0.1292,0.72,0.08,41831.0,0.3077,O:SPY241216P00608000,2.09,2.82,0.4,1.62,106866.0,0.8441,2.28,4.19,3241.0,3.3556,610,O:SPY241216C00610000,0.02,0.03,0.01,0.01,27542.0,0.0141,0.23,0.03,26523.0,0.1072,O:SPY241216P00610000,3.78,4.64,2.22,3.39,1736.0,3.123,4.03,6.13,454.0,4.7824,612,O:SPY241216C00612000,0.02,0.02,0.01,0.01,1438.0,0.01,0.07,0.01,3612.0,0.0373,O:SPY241216P00612000,5.97,5.97,4.3,5.4,55.0,5.0124,5.83,8.01,90.0,7.625,614,O:SPY241216C00614000,0.01,0.01,0.01,0.01,320.0,0.01,0.04,0.02,1769.0,0.0174,O:SPY241216P00614000,7.63,7.72,6.32,6.44,50.0,6.8776,7.64,10.58,26.0,10.5554,602,O:SPY241216C00602000,4.04,5.72,3.46,4.4,1447,4.7076,4.79,2.36,4559,2.6846,O:SPY241216P00602000,0.08,0.1,0.01,0.01,35347,0.0484,0.34,0.52,62755,0.6439,600,O:SPY241216C00600000,5.97,7.86,5.33,6.69,385,6.3541,6.4,4.25,1360,4.5651,O:SPY241216P00600000,0.04,0.04,0.01,0.01,10769,0.0223,0.18,0.22,43532,0.2872,598,O:SPY241216C00598000,7.96,9.81,7.8,8.84,38,9.1379,9.18,6.1,105,5.9964,O:SPY241216P00598000,0.01,0.02,0.01,0.01,2891,0.0143,0.12,0.11,10272,0.1611
2024-12-17,604.19,605.17,602.885,604.29,606.79,55769545.0,2024-12-17,607,O:SPY241217C00607000,0.14,0.14,0.01,0.01,153877,0.0632,0.88,0.78,108398,1.0799,O:SPY241217P00607000,2.88,4.06,1.94,3.15,11441,2.9268,1.85,1.28,94145,1.101,609,O:SPY241217C00609000,0.04,0.04,0.01,0.01,18189,0.0177,0.3,0.18,53951.0,0.3578,O:SPY241217P00609000,4.88,6.07,3.91,5.11,1053,4.8457,3.11,2.68,5092.0,2.2343,611,O:SPY241217C00611000,0.02,0.05,0.01,0.01,6238.0,0.0101,0.07,0.03,28040.0,0.0752,O:SPY241217P00611000,7.15,7.79,6.3,6.3,53.0,7.1043,4.81,4.25,1121.0,3.344,613,O:SPY241217C00613000,0.01,0.01,0.01,0.01,370.0,0.01,0.02,0.02,6461.0,0.0214,O:SPY241217P00613000,9.2,9.2,9.2,9.2,1.0,9.2,6.28,6.28,1.0,6.28,615,O:SPY241217C00615000,0.01,0.01,0.01,0.01,170.0,0.01,0.02,0.01,9698.0,0.01,O:SPY241217P00615000,9.95,9.95,9.95,9.95,1.0,9.95,8.0,8.99,14.0,8.21,617,O:SPY241217C00617000,0.01,0.01,0.01,0.01,429.0,0.01,0.02,0.01,85.0,0.0102,O:SPY241217P00617000,13.13,13.13,11.28,12.75,126.0,12.2541,10.81,10.41,3.0,10.4767,605,O:SPY241217C00605000,0.61,0.76,0.01,0.01,505923,0.3474,2.06,2.01,12933,2.1676,O:SPY241217P00605000,1.38,2.12,0.37,1.07,177680,1.0095,0.93,0.55,72157,0.6289,603,O:SPY241217C00603000,1.63,2.29,0.28,0.81,144981,0.9636,3.51,3.88,1362,3.9062,O:SPY241217P00603000,0.52,0.89,0.01,0.01,501206,0.3453,0.48,0.25,48065,0.2668,601,O:SPY241217C00601000,3.27,4.14,1.92,3.49,4381,2.772,5.65,6.02,510,5.529,O:SPY241217P00601000,0.19,0.25,0.01,0.01,79736,0.1003,0.24,0.13,26875,0.1338
2024-12-18,603.98,606.405,585.89,586.28,604.29,107247211.0,2024-12-18,604,O:SPY241218C00604000,1.79,3.01,0.01,0.01,149249,1.2715,2.32,1.95,76107,2.0142,O:SPY241218P00604000,1.83,20.78,0.47,18.78,177685,1.3222,2.0,1.91,108703,1.9765,606,O:SPY241218C00606000,0.92,2.77,0.01,0.06,272515,0.8665,1.35,1.04,45331.0,1.1244,O:SPY241218P00606000,2.94,22.67,1.03,22.5,111255,1.7939,2.98,2.99,10400.0,2.9137,608,O:SPY241218C00608000,0.43,0.73,0.01,0.01,113533.0,0.3243,0.67,0.46,30216.0,0.5163,O:SPY241218P00608000,4.36,25.2,2.22,22.67,8119.0,5.9931,4.5,4.41,3027.0,4.2732,610,O:SPY241218C00610000,0.1,0.23,0.01,0.01,92843.0,0.0898,0.26,0.17,23086.0,0.1935,O:SPY241218P00610000,5.9,24.69,3.83,24.69,2073.0,8.1391,6.17,6.34,758.0,5.8091,612,O:SPY241218C00612000,0.03,0.06,0.01,0.01,25354.0,0.0313,0.1,0.04,6281.0,0.0722,O:SPY241218P00612000,8.38,15.34,5.88,15.34,84.0,9.0464,8.02,8.62,95.0,7.9076,614,O:SPY241218C00614000,0.01,0.02,0.01,0.01,6369.0,0.0111,0.04,0.03,2781.0,0.0307,O:SPY241218P00614000,8.98,15.82,8.1,15.82,75.0,10.5977,9.41,10.02,2.0,9.715,602,O:SPY241218C00602000,3.02,4.65,0.01,0.01,95464,0.8316,3.5,3.17,5574,3.1114,O:SPY241218P00602000,1.01,19.04,0.18,16.88,113875,1.0838,1.34,1.15,51076,1.2021,600,O:SPY241218C00600000,4.48,6.48,0.01,0.01,97681,0.7552,4.96,4.52,2219,4.4825,O:SPY241218P00600000,0.51,17.08,0.07,14.75,208115,0.9456,0.82,0.62,37270,0.6928,598,O:SPY241218C00598000,6.21,8.32,0.01,0.01,56050,0.679,6.41,6.32,518,6.1547,O:SPY241218P00598000,0.24,14.52,0.03,12.99,136631,1.0911,0.51,0.31,12459,0.3672
2024-12-19,591.36,593.0,585.85,586.1,586.28,85598152.0,2024-12-19,586,O:SPY241219C00586000,5.89,7.4,0.18,0.19,16274,2.8668,20.33,3.27,1270,4.0335,O:SPY241219P00586000,0.59,1.36,0.07,0.25,196151,0.6078,0.1,3.83,12236,1.7488,588,O:SPY241219C00588000,4.28,5.62,0.01,0.01,115812,1.5212,18.33,2.17,5527.0,3.5136,O:SPY241219P00588000,0.94,2.13,0.23,2.05,323531,1.0485,0.13,3.11,21518.0,1.9772,590,O:SPY241219C00590000,2.72,4.02,0.01,0.01,269886.0,1.1772,14.29,1.5,23169.0,5.5777,O:SPY241219P00590000,1.45,4.06,0.62,4.06,209994.0,1.802,0.15,5.9,30941.0,1.8308,592,O:SPY241219C00592000,1.56,2.63,0.01,0.01,217538.0,0.889,12.17,0.97,8984.0,2.0397,O:SPY241219P00592000,2.3,5.97,1.55,5.72,45456.0,2.9069,0.21,7.5,18970.0,1.7423,594,O:SPY241219C00594000,0.79,1.53,0.01,0.01,138673.0,0.4465,11.72,0.53,21134.0,1.4091,O:SPY241219P00594000,3.56,8.1,2.55,8.1,7154.0,4.4342,0.3,9.0,23520.0,2.3148,596,O:SPY241219C00596000,0.32,0.8,0.01,0.01,86823.0,0.2453,7.99,0.36,19361.0,1.6086,O:SPY241219P00596000,5.0,10.26,3.88,10.26,3810.0,6.6535,0.42,10.9,22509.0,1.7734,584,O:SPY241219C00584000,7.84,9.02,1.96,1.96,4208,5.7918,16.31,4.45,887,5.206,O:SPY241219P00584000,0.41,0.86,0.01,0.01,97179,0.3702,0.09,3.02,10633,1.3651,582,O:SPY241219C00582000,9.34,10.7,5.64,5.78,1306,8.0716,10.42,5.62,351,7.3788,O:SPY241219P00582000,0.32,0.55,0.01,0.01,50039,0.2252,0.07,2.64,6825,1.2316,580,O:SPY241219C00580000,11.5,13.01,6.4,6.4,570,9.24,24.15,6.51,755,19.7999,O:SPY241219P00580000,0.25,0.39,0.01,0.01,90525,0.167,0.07,2.16,22857,0.9124
2024-12-20,581.77,595.75,580.91,591.15,586.1,124674174.0,2024-12-20,586,O:SPY241220C00586000,0.66,9.76,0.5,4.5,77840,1.9215,6.13,2.08,12541,3.1981,O:SPY241220P00586000,4.91,5.57,0.01,0.01,91293,0.6932,1.83,3.79,28419,2.6497,588,O:SPY241220C00588000,0.4,7.8,0.27,2.54,98491,1.865,4.66,1.32,34734.0,2.3967,O:SPY241220P00588000,6.54,7.23,0.01,0.01,167116,0.6961,2.43,5.04,43757.0,3.4572,590,O:SPY241220C00590000,0.2,5.91,0.12,0.8,181318.0,1.557,3.15,0.78,100367.0,1.9253,O:SPY241220P00590000,6.58,9.81,0.01,0.04,348118.0,0.5682,3.18,6.43,45371.0,4.0555,592,O:SPY241220C00592000,0.1,4.02,0.01,0.02,196201.0,1.0343,2.06,0.44,58661.0,1.338,O:SPY241220P00592000,10.53,10.84,0.17,1.32,261486.0,1.0019,4.03,8.2,14490.0,5.0975,594,O:SPY241220C00594000,0.05,2.38,0.01,0.01,275861.0,0.8818,1.15,0.26,41165.0,0.8179,O:SPY241220P00594000,12.35,13.02,0.66,3.0,193980.0,1.6405,5.22,10.14,4737.0,6.9099,596,O:SPY241220C00596000,0.04,1.18,0.01,0.01,199825.0,0.4842,0.63,0.14,31764.0,0.4634,O:SPY241220P00596000,13.82,14.95,1.42,5.46,21130.0,2.8511,6.86,11.37,1568.0,8.6224,584,O:SPY241220C00584000,1.36,11.68,1.04,7.14,71668,2.295,7.58,3.07,3249,5.006,O:SPY241220P00584000,3.56,4.04,0.01,0.01,78754,0.7733,1.54,2.8,31468,1.8231,582,O:SPY241220C00582000,2.27,13.57,1.79,8.57,31035,2.947,11.0,4.53,335,7.1315,O:SPY241220P00582000,2.42,2.86,0.01,0.01,103511,0.9455,1.07,2.02,30290,1.4051,580,O:SPY241220C00580000,3.32,15.0,2.82,10.62,4919,5.5332,11.99,6.1,2984,9.9803,O:SPY241220P00580000,1.62,1.89,0.01,0.01,121235,0.6996,0.84,1.44,76134,0.9993
2024-12-23,590.89,595.3,587.661,594.69,591.15,57529328.0,2024-12-23,591,O:SPY241223C00591000,1.62,5.2,0.58,3.74,211630,1.3819,0.63,2.28,22731,2.5413,O:SPY241223P00591000,1.71,3.96,0.01,0.01,238004,0.7865,9.76,2.44,30111,2.0953,593,O:SPY241223C00593000,0.74,2.24,0.21,1.72,404048,0.742,0.37,1.28,54938.0,1.8685,O:SPY241223P00593000,2.83,5.53,0.01,0.01,242662,0.6897,11.97,3.51,31291.0,2.4627,595,O:SPY241223C00595000,0.25,0.45,0.01,0.06,287488.0,0.1871,0.26,0.59,73219.0,1.3176,O:SPY241223P00595000,4.42,7.43,0.11,0.23,44782.0,1.2822,13.92,4.75,19716.0,3.5231,597,O:SPY241223C00597000,0.09,0.17,0.01,0.01,73932.0,0.0677,0.17,0.25,47466.0,0.7225,O:SPY241223P00597000,5.8,8.96,2.05,2.63,1369.0,4.4862,15.53,6.09,2693.0,5.4183,599,O:SPY241223C00599000,0.05,0.07,0.01,0.01,17474.0,0.0336,0.09,0.11,34519.0,0.3875,O:SPY241223P00599000,7.34,11.45,4.0,4.61,1265.0,6.72,17.43,7.0,839.0,7.7779,601,O:SPY241223C00601000,0.01,0.21,0.01,0.01,8038.0,0.0186,0.07,0.05,14752.0,0.1993,O:SPY241223P00601000,9.81,12.1,5.95,6.57,609.0,8.9865,19.08,10.0,176.0,9.8356,589,O:SPY241223C00589000,2.82,6.25,1.3,5.62,73601,2.0699,0.97,3.45,25001,2.8026,O:SPY241223P00589000,0.97,2.63,0.01,0.01,229216,0.8939,8.17,1.7,24306,1.601,587,O:SPY241223C00587000,4.42,8.01,2.34,7.39,6977,3.5967,1.5,4.88,10600,3.0206,O:SPY241223P00587000,0.51,1.67,0.01,0.01,130846,0.5761,6.5,1.23,24306,1.1965,585,O:SPY241223C00585000,6.23,10.1,3.69,9.83,3542,6.0851,2.14,6.53,15142,3.8336,O:SPY241223P00585000,0.26,1.02,0.01,0.01,95099,0.3888,5.23,0.82,42941,1.1607
2024-12-24,596.06,601.34,595.47,601.3,594.69,33157697.0,2024-12-24,595,O:SPY241224C00595000,1.63,6.38,1.33,6.15,41827,2.8832,0.78,1.37,98103,0.9438,O:SPY241224P00595000,0.6,0.86,0.01,0.01,109969,0.2703,4.69,1.36,13815,1.8793,597,O:SPY241224C00597000,0.52,4.5,0.4,4.12,210670,1.1293,0.37,0.54,36047.0,0.4162,O:SPY241224P00597000,1.61,1.95,0.01,0.01,195787,0.3486,6.16,2.6,1751.0,3.5751,599,O:SPY241224C00599000,0.08,2.67,0.08,2.12,352137.0,0.5469,0.14,0.16,22180.0,0.1476,O:SPY241224P00599000,3.45,3.6,0.01,0.01,222211.0,0.393,8.4,4.2,296.0,7.0184,601,O:SPY241224C00601000,0.05,1.17,0.01,0.3,270226.0,0.075,0.05,0.05,7090.0,0.0629,O:SPY241224P00601000,5.02,5.02,0.01,0.01,24865.0,0.763,9.55,6.19,93.0,9.1057,603,O:SPY241224C00603000,0.01,0.03,0.01,0.01,14758.0,0.0155,0.05,0.03,3786.0,0.0345,O:SPY241224P00603000,6.14,6.25,1.95,1.96,181.0,3.7159,11.79,8.82,33.0,10.5003,605,O:SPY241224C00605000,0.01,0.01,0.01,0.01,6142.0,0.01,0.03,0.02,6622.0,0.0288,O:SPY241224P00605000,8.38,8.5,4.78,5.4,131.0,6.1297,13.5,9.98,14.0,12.3864,593,O:SPY241224C00593000,3.37,8.21,2.81,7.72,6561,5.0225,1.48,2.65,83952,1.6853,O:SPY241224P00593000,0.24,0.35,0.01,0.01,30544,0.1377,3.47,0.68,68147,1.668,591,O:SPY241224C00591000,5.02,10.24,4.64,10.24,1980,6.8699,2.47,4.21,34685,2.3002,O:SPY241224P00591000,0.1,0.15,0.01,0.01,11356,0.0599,2.44,0.37,38742,1.3375,589,O:SPY241224C00589000,6.9,12.17,6.59,11.41,571,9.8254,3.66,6.2,9458,3.1123,O:SPY241224P00589000,0.04,0.58,0.01,0.01,8142,0.0311,1.57,0.2,44181,1.1334
